1013445447	The Staple Contract Betwixt The Royal Burrows Of Scotland And The City Of Campvere In Zealand ... Published By Order Of The General Convention Of Royal Burrows In July 1749. To Which Is Prefixed An Historical Account Of The Staple, By A Private Gentleman.
1013451233	Aesop At Epsom: Or A Few Select Fables In Verse.
1014163384	An Abstract Of Cronology [sic].
1014198188	Pharmacopoeia Officinalis Extemporanea. Or, A Complete English Dispensatory, In Four Parts. Containing I. The Theory Of Pharmacy, And The Several Processes Therein. Ii. A Description Of The Officinal Simples, With Their Virtues And Preparations, Galenical And Chymical. Iii. The Officinal Compositions, According To The Last Alterations Of The College: Together With Some Others Of Uncommon Efficacy, Taken From The Most Celebrated Authors. Iv. Extremporaneous Prescriptions, Distributed Into Classes Suitable To Their Intentions In Cure. To Which Is Added, An Account Of The Common Adulterations Both Of Simples And Compounds ; With Some Marks To Detect Them By. By John Quincy, M.D.
1014200256	The First Ode Of The Second Book Of Horace Paraphras'd : And Address'd To Richard St--le, Esq.
1014207934	A Collection Of Miscellanies : Consisting Of Poems, Essays, Discourses, And Letters Occasionally Written /
1015422862	A Discoverie Of Errours Published In Print In The Much Commended Britannia, 1594. Very Prediudicial To The Discentes And Successions Of The Auncient Nobilitie Of This Realme. By Ralphe Brooke ... To Which Are Added, The Learned Mr. Camden's Answer To This Book ; And Mr. Brookes Reply. Now First Published From An Original Manuscript In The Library Of John Anstis ...
1015423258	The Loyal, Or, Revolutional Tory : Being Some Reflections On The Principles And Conduct Of The Tories, Shewing Them True Friends To The Present Establishment, Some Of The Capital Pillars Of The Constitution, And Worthy Of Royal Trust And Confidence /
1015425535	"Curtius Rescued From The Gulph : Or, The Retort Courteous To The Rev. Dr. Parr, In Answer To His Learned Pamphlet, Intitled, ""a Sequel,"" &c."
1015426921	The City And Republick Of Venice. In Three Parts. Originally Written In French By Monsieur De S. Desdier.
1015430430	A True Account Of The Most Triumphant And Royal Grandeur At The Solemnization Of The Baptism Of His Royal Highness Henry, Prince Of Scotland : And Afterwards Prince Of Wales, Son To King James Vi Of Scotland And I Of England.
1015430881	Certaine Conscientious Queries From Mr. Will. Jenken: Being The Grounds Of His Late Petition And Submission To The Present Power. Whereunto Is Anexed His Petition Still Very Much Desired. With A Copy Of A Letter Formerly Sent To Him And Mr. Love With Other Ministers Therein Nominated, Supplicating Their Non-ingaging Of Withstanding Gods Stupendious And Amazing Acts Of Late And Present Providences, Which If Harkened To In Time Might Have Prevented Their Late Sufferings, And Better Kept Up Their Esteem. Also The Parliaments Most Gracious And Indulgent Pardon To Them All, Notwithstanding Their Acts Of Treason Against The Peace Of This Common-wealth.
1015432663	Oxonii Lachrymae, Rachell Weeping For Her Children, Or, A Patheticall Relation Of The Present Grievances Of The Late Famous University Of Oxford, Wherein You Have Her Unjuis [sic] Sufferings Manifested. The Authours Of Her Miseries Characterised. And, The Ejected Loyalists Nominated. /
1015433103	The Unlimited Prerogative Of Kings Subverted, Or, A Short Treatise Grounded Upon Scripture And Reason, To Prove That Kings Ought As Well As Others To Bee Accountable For Their Actions /
1015438009	A Dictionary Of The English Language: In Which The Words Are Deduced From Their Originals, Explained In Their Different Meanings, And Authorized By The Names Of The Writers In Whose Works They Are Found. Abstracted From The Folio Edition, By The Author, Samuel Johnson ... To Which Is Prefixed, A Grammar Of The English Language. In Two Volumes.
1015443850	King Arthur. An Heroick Poem. : In Twelve Books. By Richard Blackmore ...
1015451374	A Plea To The Duke's Answers : Fiat Justitia, Ruat Coelum, Anglice, The Bill In The Honourable The Late House Of Commons Against The D. Was Their Duty.
1015456324	A Perswasive To Peace And Vnity. A Sermon Preached Before The Right Honourable The Lord-mayor And The Aldermen Of The City Of London ; At The Church Of St. Mary Le-bow, On Sunday January 16th 1697/8. /
1015457215	Seasonable Advice To The Inhabitants Of Yorkshire. By A Yorkshire-man.
1015470580	The Rights Of The Church Of England Asserted And Prov'd : In An Answer To A Late Pamphlet, Intitl'd, The Rights Of The Protestant Dissenters, In A Review Of Their Case.
1015475486	A Second Letter To A Friend, Concerning The French Invasion : In Which The Declaration Lately Dispersed Under The Title Of His Majesty's Most Gracious Declaration To All His Loving Subjects, Commanding Their Assistance Against The P. Of Orange And His Adherents, Is Entirely And Exactly Published, According To The Dispersed Copies : With Some Short Observations Upon It.
1015477312	Sweete Thoughtes Of Iesus And Marie, Or, Meditations For All The Feasts Of Our B. Sauiour And His B. Mother Togeither With Meditations For All The Sundayes Of The Yeare And Our Sauiours Passion : For The Vse Of The Daughters Of Sion : Diuided Into Two Partes /
1015483829	The Gentle Shepherd : A Scots Pastoral Comedy. By Allan Ramsay.
1015486222	A Briefe And Moderate Answer, To The Seditious And Scandalous Challenges Of Henry Burton, Late Of Friday-streete : In The Two Sermons, By Him Preached On The Fifth Of November. 1636. And In The Apologie Prefixt Before Them. By Peter Heylyn.
1015493350	The Spiritual Quixote : Or, The Summer's Ramble Of Mr. Geoffry Wildgoose. A Comic Romance. ...
1015495132	A Supplement To The Commentary On The Book Of Common-prayer, &c. : Containing, I.A Commentary On All The Occasional Offices, Viz. The Form Of Prayer To Be Used At Sea: The Forms For The Ordering Bishops, Priests And Deacons: For The Fifth Of November ; Thirtieth Of January ; Twenty Ninth Of May ; And The Day Of The Queen's Happy Accession To The Crown. Wherein, Besides The Explanation Of The Texts And Rubricks, Is Treated Of The Original And Progress Of Navigation, Ships Of War, And Sea-fights. Of The [gree Text] Or Lower Orders, Used In The Ancient Church, Sub-deacons, Readers, Acolyths, &c. Of The Apostolical Antiquity Of The Three Great Orders Of Bishops, Priests And Deacons. Of The Age, Qualifications, &c. Of Persons To Be Ordained. Of The Diaconal Privileges At Synaxes, Baptisms, &c. The Rise And Downfal Of, With The Mischiefs In Several Ages Accruing From, The Papal Supremacy. The Regal Supremacy Maintain'd. Of External And Internal Calls To The Ministry. Of Canonical Obedience And Imposition Of Hands. Of The Dignity And Privileges Of Presbyters, Both In And Out Of Synods: Of Their Particular Qualifications, Stipulations, &c. Of The Ancient Ordination Forms. Of Bishops, And Their Sole Right To Ordain ; Their Qualifications, &c. Of Archbishops And Metropolitans, Their Preeminence And Power. A Short History Of The Powder Plot ; And A Dissertation, Shewing, That Resistance, Deposition And Murder Of Princes, Took Their First Rise From The Pope, And His Dependents, Contrary To Scripture, And The Constant Doctrine Of Christian Writers, For Near Twelve Centuries. Of The Civil War, The King's Murder, And The Restoration, With Some Short Memoirs Concerning The Present Reign. Ii. To Which Is Added An Introduction To The Liturgy Of The Church Of England, Written By Way Of Preface Before Archbishop Land's Collection Of Various Readings Out Of The Several Ancient Common-prayer Books, Being A Brief Survey Of The Times And Manners Of The Reformation In Religion Of The Churches Of England And Scotland, And Of The Liturgy, Rites, Ceremonies, And Discipline Therein Used And Controverted. With An Answer To All The Puritans Objections, Before, At, And After The Conference At Hampton-court. Printed By A Copy Exactly Compared With The Original Mss. In His Grace Of Canterbury's Library At Lambeth. Iii. Offices Out Of The Several Protestant Liturgies, And Rituals, That Are Not In The Liturgy Of The Church Of England. An Office For Women With Child. For Private Confession To The Minister. For Publick Confession. For Persons Possessed With Evil Spirits. For Persons Troubled In Mind. For Malefactors Both In Prison And At Execution. Forms For The Excommunicating And Restoring Of Offenders. For Preparation To The Lord's Day. Morning And Evening Prayer For Families. Forms Of Prayer For Preparation To The Communion. Form For Publick Catechism. One To Be Used For Our Protestant Brethren, In Time Of Distress Or Persecution /
1015495583	Moderation Recommended In A Sermon Preached Before The Lord Mayor And Court Of Aldermen At Guild-hall Chappel, May 12th. 1689. By George Tullie ...
1015500324	Remains Of Sir Walter Raleigh : Viz. Maxims Of State : Advice To His Son : His Sons Advice To His Father : His Sceptick : Observations Concerning The Causes Of The Magnificency And Opulency Of Cities : Sir Walter Raleigh's Observations Touching Trade And Commerce With The Hollander And Other Nations Proving That Our Sea And Land Commodities Inrich And Strengthen Other Countreys Against Our Own : The Prerogative Of Parliaments In England, Proved In A Dialogue Between A Counsellour Of State And A Justice Of Peace : His Letters To Divers Persons Of Quality.
1015511016	Some Considerations Relating To The Payment Of The Publick Debts : Humbly Offer'd To The Commons Of Great-britain In Parliament Assembled. By A Member Of The House Of Commons.
1015511962	The Use And Scope Of The Ceremonial Law Briefly Represented ---- In A Sermon Preach'd Before The University Of Oxford, At St. Mary's, On Sunday, July 1st. 1739. /
1015512402	A Dissertation Upon The Epistles Of Phalaris. With An Answer To The Objections Of The Honourable Charles Boyle, Esquire. By Richard Bentley, D.D. Chaplain In Ordinary Amd Library-keeper To His Majesty.
1015513249	His Majesties Late Letter In Vindication Of Himself : Dated At St. Germans En Laye, The Fourteenth Of This Instant January, 1688/9.
1015515977	A Golden Treatise Of Mentall Praier : With Diuerse Spirituall Rules And Directions, No Lesse Profitable Then Necessarie For All Sortes Of People. First Composed By The Venerable And Blessed Father, Fr. Peter De Alcantara, Of The Seraphicall Order Of S. Francis. Beatified The 18. Of Aprill. 1622. Translated Into English By G. Vv. To Vvhich Is Prefixed A Breife Relation Of The Life, And Death Of The Same Father Vvritten By G. Vv. Of The Same Order And Obseruance.
1015519261	Hexapla: That Is, A Six-fold Commentarie Vpon The Most Diuine Epistle Of The Holy Apostle S. Paul To The Romanes: Wherein According To The Authors Former Method Sixe Things Are Observed In Euery Chapter. 1. The [sic] Text With The Diuers Readings. 2. Argument And Method. 3 The [sic] Questions Discussed. 4. Doctrines Noted. 5. Controversies Handled. 6. Morall Vses Observed. Wherein Are Handled The Greatest Points Of Christian Religion: Concerning Iustification By Faith, C.3,4. The Fall Of Man, C.5. The Combat Betweene The Flesh And The Spirit, C.7. Election, C.9. The Vocation Of The Iewes, C.11. With Many Other Questions And Controversies Summed In The Ende Of The Table. Diuided Into Two Bookes: The First Vnto The 12. Chapter, Containing Matter Of Doctrine: The Second Belonging To Exhortation, In The Five Last Chapters. The First Booke.
1015525327	A New History Of Ethiopia. Being A Full And Accurate Description Of The Kingdom Of Abessinia, Vulgarly, Though Erroneously Called The Empire Of Prester John. In Four Books. Wherein Are Contained I. An Account Of The Nature, Quality And Condition Of The Country, And Inhabitants; Their Mountains, Metals And Minerals; Their Rivers, (particularly Of The Source Of The Nile And Niger;) Their Birds, Beasts, Amphibious Animals, (as The River Horse And Crocodile;) Serpents, &c. Ii. Their Political Government; The Genealogy And Succession Of Their Kings; A Description Of Their Court, And Camp; Their Power And Military Discipline; Their Courts Of Justice, &c. Iii. Their Ecclesiastical Affairs; Their Conversion To The Christian Religion, And The Propagation Thereof, Their Sacred Writings, Their Sacraments, Rites, Ceremonies, And Church Discipline; The Decrease Of The Romish Religion, Their Contentions With The Jesuits, Their Separation From The Greek Church, &c. Iv. Their Private Oeconomy, Their Books And Learning; Common Names, Their Dyet, Marriages, And Polygamies, Their Mechanick Arts, And Trades, Their Burials, Their Merchandize And Commerce, &c. By The Learned Job Ludolphus, Author Of The Ethiopic Lexicon. Made English, By J.P. Gent.
1015529837	A View Of Popery : Or, Observations On The Twelve Articles Of The Council Of Trent: Presented To The Consideration Of Ingenuous Romanists. By Sir John Thorold, Baronet.
1016035210	The Copie Of A Letter To The Right Honourable The Earle Of Leycester, Lieutenant Generall Of All Her Maiesties Forces In The Vnited Prouinces Of The Lowe Countreys : Written Before, But Deliuered At His Returne From Thence: Vvith A Report Of Certeine Petitions And Declarations Made To The Queenes Maiestie At Two Seuerall Times, From All The Lordes And Commons Lately Assembled In Parliament. And Her Maiesties Answeres Thereunto By Her Selfe Deliuered, Though Not Expressed By The Reporter With Such Grace And Life, As The Same Were Vttered By Her Maiestie.
1016177385	A Letter From A Member Of The House Of Commons To His Friend In The Country, Relating To The Bill Of Commerce. With A True Copy Of The Bill, And An Exact List Of All Those Who Voted For And Against Engrossing It.
1016178771	The History Of The World : In Five Books ... /
1016196096	The Definitive Treaty Of Peace And Friendship, Between His Britannick Majesty, The Most Christian King, And The States General Of The United Provinces. Concluded At Aix La Chapelle The 18th Day Of October N.S. 1748. ... Published By Authority.
1016197482	The Satires Of Dryden : Absalom And Achitophel, The Medal, Mac Flecknoe /
1016200397	A Catalogue Of Choice And Valuable Books : Consisting Of Near 600 Volumes, In Most Faculties And Sciences ... Which Will Begin To Be Sold For Ready Money Only By Benj. Franklin At The Post-office In Philadelphia On Wednesday, The 11th Of April, 1744 ... What Remains Will Be Sold At An Advanced Price.
1016209901	An Essay On Epic Poetry : In Five Epistles To The Rev. Mr. Mason With Notes /
1016228612	The Right Of The House Of Stewart To The Crown Of Scotland Consider'd.
1016241482	[the Conquest Of Granada By The Spaniards: In Two Parts. Acted At The Theater-royall.].
1016245992	The Life Of John, Duke Of Marlborough, Prince Of The Roman Empire : Illustrated With Maps, Plans Of Battles, Sieges, And Medals, And A Great Number Of Original Letters And Papers Never Before Published /
